,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
288,1561160927797469187,2022-08-21 01:19:04+00:00,PFN365,"2-round 2023 #NFL Mock Draft 🚨

#Lions ➡️ Bryce Young
#Jaguars ➡️ Kayshon Boutte 
#Giants ➡️ Noah Sewell 

A fresh mock draft from @CamMellor ⬇️⬇️

https://t.co/EC4veHIvNF","['NFL', 'Lions', 'Jaguars', 'Giants']",4,2,"[User(username='CamMellor', id=2194500482, displayname='Cam Mellor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,2 round 2023 mock draft bryce young kayshon boutte noah sewell fresh mock draft,-0.5106,0.06666666666666667,-0.4439333333333334,False
292,1561160406281879556,2022-08-21 01:17:00+00:00,JaguarsViews,Jaguars QB Trevor Lawrence struggles in first half vs. Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/pOh0IeEONq,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars qb trevor lawrence struggles first half vs steelers,-0.3612,0.04166666666666667,-0.31953333333333334,False
295,1561160265504358401,2022-08-21 01:16:26+00:00,TheJaguarsWire,The #Jaguars special teams unit is starting to look really special in their third preseason game against the #Steelers  https://t.co/kPLPi76aWS,"['Jaguars', 'Steelers']",0,0,,,special teams unit starting look really special third preseason game,0.6597,0.06285714285714286,0.7225571428571428,True
297,1561159725621837824,2022-08-21 01:14:18+00:00,AFootballFriend,"@AdamKoffler But if anything Etienne would be a better 3rd down back. 

I would think, if healthy, James Robinson could be the Jags’ “Miles Sanders.” 

#Jaguars",['Jaguars'],0,0,"[User(username='AdamKoffler', id=163596824, displayname='Adam Koffler', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,anything etienne would better 3rd back would think healthy james robinson could jags miles sanders,0.6808,0.25,0.9308,True
298,1561159592926756865,2022-08-21 01:13:46+00:00,MiaOBrienTV,"Mitch Trubisky remains the #Steelers leading rusher with 1 carry for 10 yards.

No running back has more than 3 yards (yes I know, Najee Harris isn't playing).

Think the #Jaguars answered the bell on ""defend the run"" requests.","['Steelers', 'Jaguars']",17,0,,,mitch trubisky remains leading rusher 1 carry 10 yards running back 3 yards yes know najee harris isnt playing think answered bell defend run requests,0.2751,0.0,0.2751,True
300,1561159399791644674,2022-08-21 01:13:00+00:00,JaguarsViews,WATCH: Jaguars DL Arden Key comes up with huge third down sack to stop Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/3rz1U0FLQW,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",1,0,,,watch jaguars dl arden key comes huge third sack stop steelers,0.0258,0.13333333333333336,0.15913333333333335,True
301,1561158989739614209,2022-08-21 01:11:22+00:00,MiaOBrienTV,"Combo of first/second/third team Defense guys out there for #Jaguars right now. 

Gotsis. Hamilton. Quarterman. Chaisson. Muma. But also Gregory Junior/Montaric Brown.",['Jaguars'],13,0,,,combo first second third team defense guys right gotsis hamilton quarterman chaisson muma also gregory junior montaric brown,0.128,0.13392857142857142,0.2619285714285714,True
304,1561158268608823297,2022-08-21 01:08:30+00:00,TrumanDem,"My gawd....CJ Beathard please go back to Iowa...

Jags
#Jaguars 
@1010XL 
@md_1010xl",['Jaguars'],0,0,"[User(username='1010XL', id=22014993, displayname='1010 XL / 92.5 FM', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='md_1010xl', id=49786915, displayname='Mike Dempsey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,gawd cj beathard please go back iowa jags,0.3182,0.0,0.3182,True
308,1561157820757823488,2022-08-21 01:06:44+00:00,JAXcommish,@Daboys_22 That opening week Jaguars take over is looking sweeter and sweeter … our defense looked legit again tonight.  #TheWentzNightmare #DUUUVAL 40th bday here I come!!!!,"['TheWentzNightmare', 'DUUUVAL']",1,0,"[User(username='Daboys_22', id=1228477034923319296, displayname='Kevin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,opening week jaguars take looking sweeter sweeter defense looked legit tonight 40th bday come,0.128,0.0,0.128,True
309,1561157685600452610,2022-08-21 01:06:11+00:00,Prynce_of_Kingz,This 2nd team OL is pitiful. Please don't let any of our starters get hurt. And CJ Beatheard is atrocious. #PITvsJAX #Jaguars,"['PITvsJAX', 'Jaguars']",0,0,,,2nd team ol pitiful please dont let starters get hurt cj beatheard atrocious,-0.6486,-0.35,-0.9985999999999999,False
311,1561157063715307520,2022-08-21 01:03:43+00:00,TheFakeSith,Jaguars are back in the lead with a safety 8 to 7! #Jaguars,['Jaguars'],0,0,,"Coordinates(longitude=-81.375805, latitude=28.567893)",jaguars back lead safety 8 7,0.4215,0.0,0.4215,True
312,1561156796592668672,2022-08-21 01:02:39+00:00,agolden3110,"Happy birthday, JJ! 🎈🎂🏈 football is back! #nfl #jaguars #jax @ TIAA Bank Field https://t.co/jTfBkmGoVf","['nfl', 'jaguars', 'jax']",0,0,,,happy birthday jj football back tiaa bank field,0.6908,0.4,1.0908,True
314,1561156731195236352,2022-08-21 01:02:24+00:00,SteeIerNation,Buddy Johnson makes the tackle on the free kick. #Jaguars take over on the 18,['Jaguars'],31,1,,,buddy johnson makes tackle free kick take 18,0.5106,0.4,0.9106000000000001,True
315,1561156631697686534,2022-08-21 01:02:00+00:00,JaguarsViews,Steelers Players Who Will Not Play vs. Jaguars #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/xjTRlhooGm,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,steelers players play vs jaguars,0.34,0.0,0.34,True
317,1561156562202263552,2022-08-21 01:01:43+00:00,SteveWhittleFL,"Two run double, er I mean a safety gives the #Jaguars the 8-7 lead over Pittsburgh (3Q).",['Jaguars'],1,0,,,two run double er mean safety gives 8 7 lead pittsburgh 3q,0.4215,-0.15625,0.26525,True
318,1561156521530200065,2022-08-21 01:01:34+00:00,clayharbs82,I love Mike Caldwell’s defense so far. A good mix of pressure and coverage. Seems like he has a good knack for situational play calling. #Jaguars #Jags,"['Jaguars', 'Jags']",23,2,,"Coordinates(longitude=-85.751406, latitude=42.883679)",love mike caldwell defense far good mix pressure coverage seems like good knack situational play calling,0.9217,0.49999999999999994,1.4217,True
319,1561156291829141504,2022-08-21 01:00:39+00:00,Jaguars,"Smoot’s pressure leads to the intentional grounding safety!

#PITvsJAX | #DUUUVAL https://t.co/VfNHIaaeGC","['PITvsJAX', 'DUUUVAL']",83,9,,,smoot pressure leads intentional grounding safety,0.1531,0.0,0.1531,True
320,1561156221842907136,2022-08-21 01:00:22+00:00,MiaOBrienTV,"Intentional grounding in the end-zone results in a safety. Dawuane Smoot credited.

#Jaguars 8, #Steelers 7.

Long live the preseason.","['Jaguars', 'Steelers']",50,2,,,intentional grounding end zone results safety dawuane smoot credited 8 7 long live preseason,0.6486,0.043181818181818175,0.6917818181818182,True
321,1561156203195006977,2022-08-21 01:00:18+00:00,Demetrius82,"Great play by #Jaguars DL Dawaune Smoot there to force Mason Rudolph into an intentional grounding penalty in the endzone, that's a safety and the Jags take the lead 8-7.",['Jaguars'],60,1,,,great play dl dawaune smoot force mason rudolph intentional grounding penalty endzone thats safety jags take lead 8 7,0.743,0.8,1.5430000000000001,True
322,1561156166620692480,2022-08-21 01:00:09+00:00,CFreemanJAX,"#IntentionalGrounding?

Longtime #Jaguars fans have memories of safeties against #Steelers...","['IntentionalGrounding', 'Jaguars', 'Steelers']",0,0,,,longtime fans memories safeties,0.3612,0.0,0.3612,True
323,1561155894452391936,2022-08-21 00:59:04+00:00,jagzman04,"@Jaguars @tysoncampbell_ @Trevorlawrencee Hope @nflnetwork and @gmfb show this 💥BOOM💥  Monday morning! 

#Jaguars #DUUUVAL","['Jaguars', 'DUUUVAL']",8,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='tysoncampbell_', id=2621903535, displayname='Tyson Campbell™', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Trevorlawrencee', id=1416537146, displayname='Trevor Lawrence', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nflnetwork', id=19362299, displayname='NFL Network', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='gmfb', id=575014349, displayname='Good Morning Football', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hope show boom monday morning,0.4404,0.0,0.4404,True
324,1561155743516184583,2022-08-21 00:58:28+00:00,Demetrius82,#Jaguars first-team defense and what they forced the Steelers to do through a little bit into the third quarter: https://t.co/a8S7LSnY3c,['Jaguars'],20,2,,,first team defense forced steelers little bit third quarter,-0.3612,-0.05937500000000001,-0.42057500000000003,False
325,1561155645306556416,2022-08-21 00:58:05+00:00,Demetrius82,"#Jaguars first-team defense is done for the night. Second-team defense is in. 

They finish after allowing six first downs, 143 net yards and one touchdown on the night. They forced four punts. 

They allowed four first downs just prior to halftime, two first downs prior to that.",['Jaguars'],17,0,,,first team defense done night second team defense finish allowing six first downs 143 net yards one touchdown night forced four punts allowed four first downs prior halftime two first downs prior,0.4939,0.07777777777777778,0.5716777777777777,True
326,1561155540306231296,2022-08-21 00:57:40+00:00,EverettJE,Am I the only one tired of the EVERY commercial being a political commercial during the #Jaguars game!!!,['Jaguars'],1,0,,,one tired every commercial political commercial game,-0.4404,-0.16,-0.6004,False
327,1561155491040043009,2022-08-21 00:57:28+00:00,MiaOBrienTV,"58,283 tickets distributed tonight. The #Jaguars thank you kindly.",['Jaguars'],39,2,,,58 283 tickets distributed tonight thank kindly,0.6908,0.6,1.2908,True
328,1561155361477775360,2022-08-21 00:56:57+00:00,jagzman04,Can CJ be upgraded? 🤔 Bad preseason. #Jaguars,['Jaguars'],2,0,,,cj upgraded bad preseason,-0.5423,-0.6999999999999998,-1.2422999999999997,False
329,1561155329819398144,2022-08-21 00:56:50+00:00,TrumanDem,"Jags backup QB CJ Beathard sucks....

#Jaguars 
@Jaguars",['Jaguars'],1,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jags backup qb cj beathard sucks,-0.3612,-0.3,-0.6612,False
332,1561155169949294592,2022-08-21 00:56:12+00:00,marcbowers7,Unbelievable. The officials just missed another #Jaguars OL hold. No excuses to be missing so many tonight. #HereWeGo,"['Jaguars', 'HereWeGo']",0,0,,,unbelievable officials missed another ol hold excuses missing many tonight,-0.3818,0.016666666666666663,-0.3651333333333333,False
333,1561154966521266176,2022-08-21 00:55:23+00:00,Bunny46187471,Please fire Sexton and the other guy #Jaguars,['Jaguars'],0,0,,,please fire sexton guy,-0.0258,0.0,-0.0258,False
337,1561153842732998661,2022-08-21 00:50:55+00:00,thesameJay,Why the starters on defense still playing? #Jaguars,['Jaguars'],0,0,,,starters defense still playing,0.3182,0.0,0.3182,True
340,1561153113142222851,2022-08-21 00:48:01+00:00,Izzy1984,"Jaguars need to look to see if they can find a back up QB after cuts.  Beathard is not it!
 #Jaguars",['Jaguars'],2,0,,,jaguars need look see find back qb cuts beathard,-0.296,0.0,-0.296,False
341,1561152667845505024,2022-08-21 00:46:15+00:00,andrewhitson,There’s got be someone better than CJ Beathard. Terrible. #Jaguars,['Jaguars'],2,0,,,got someone better cj beathard terrible,-0.0516,-0.25,-0.3016,False
342,1561152413293334528,2022-08-21 00:45:14+00:00,MiaOBrienTV,"Just saw Travis Etienne come out of the tunnel. Don't see any sort of wrapping on him. No pads though. His night is over, too.

Working on finding out if any sort of injury did occur for y'all. 

#Jaguars",['Jaguars'],80,2,,,saw travis etienne come tunnel dont see sort wrapping pads though night working finding sort injury occur yall,-0.4215,0.0,-0.4215,False
344,1561152292606312450,2022-08-21 00:44:46+00:00,Demetrius82,"#Jaguars first-team offense is done for the night, Lawrence completed 14 out of 21 of his passes for 133 yards. He was sacked once.

Right tackle Jawaan Taylor continues to play, however. Walker Little likely will get some more run, too, as the team works to find starter.",['Jaguars'],42,1,,,first team offense done night lawrence completed 14 21 passes 133 yards sacked right tackle jawaan taylor continues play however walker little likely get run team works find starter,0.1027,0.08705357142857142,0.1897535714285714,True
345,1561151660415766528,2022-08-21 00:42:15+00:00,WilliamsonNFL,"First Half: Yards Per Play: 6.2 for #Steelers, 4.8 for JAX

But #Jaguars ran 39 plays against 22 for Steelers

JAX: 19:05 of TOP","['Steelers', 'Jaguars']",4,2,,,first half yards per play 6 2 4 8 jax ran 39 plays 22 steelers jax 19 05 top,0.6369,0.19444444444444445,0.8313444444444444,True
