,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
237,1559238573206937600,2022-08-15 18:00:19+00:00,piericksmithart,The sweetest thing you'll see today? Maybe! This is Pierick's @walterpayton dive over #Chicago before making a monster splash into the lake! He's only made 3 #3D light-up pieces &amp; this is one of them. Expand to see the buildings lit up. 😍 #MondayMotivation #Throwback #Bears #art https://t.co/WZAJdjCMQJ,"['Chicago', '3D', 'MondayMotivation', 'Throwback', 'Bears', 'art']",10,2,"[User(username='walterpayton', id=97727712, displayname='Walter Payton', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,sweetest thing youll see today maybe piericks dive making monster splash lake hes made 3 light pieces amp one expand see buildings lit,0.3182,0.4,0.7182,True
239,1559238268725694467,2022-08-15 17:59:07+00:00,cubfancurt,#FYI I'll admit... watched about 2 minutes of the #Bears Saturday! It was a #Chiefs TD that shut it off too... near halftime! #NFL,"['FYI', 'Bears', 'Chiefs', 'NFL']",0,0,,,ill admit watched 2 minutes saturday td shut near halftime,-0.25,-0.2,-0.45,False
240,1559237963539693568,2022-08-15 17:57:54+00:00,WaddleandSilvy,"#Bears optimism flowing after Saturday. Quick turnaround.
Soldier Field in spotlight again. 
No Roquan?
We predict big WhiteSox series.
@Giannis_An34 &amp; #Bulls? 
@Wendys 

@ESPN1000 &amp; 100.3 HD2
Download ESPN Chicago app
Watch https://t.co/lMDnR1oAn8 https://t.co/d9hSmjUTbS","['Bears', 'Bulls']",33,7,"[User(username='Giannis_An34', id=2279776304, displayname='Giannis Antetokounmpo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Wendys', id=59553554, displayname='Wendy’s', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ESPN1000', id=19366865, displayname='ESPN 1000', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,optimism flowing saturday quick turnaround soldier field spotlight roquan predict big whitesox series amp amp 100 3 hd2 download espn chicago app watch,0.5423,0.16666666666666666,0.7089666666666666,True
241,1559237261719474178,2022-08-15 17:55:07+00:00,dayhikingtrails,"How to defend against a bear attack on hike 
 #wildlife #backpacker #bears
 https://t.co/174E5ndHWd https://t.co/kz5ddOuMKR","['wildlife', 'backpacker', 'bears']",0,0,,,defend bear attack hike,-0.4767,0.0,-0.4767,False
242,1559236986006917120,2022-08-15 17:54:01+00:00,BearsViews,Has Teven Jenkins found his spot on the offensive line? #Bears #ChicagoBears #BearsNation #DaBears https://t.co/zOw8v8GWju,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,teven jenkins found spot offensive line,-0.4588,0.0,-0.4588,False
243,1559236688890691586,2022-08-15 17:52:50+00:00,lastcalllesko,@VivaLaStool @Jerrythekid21 @friendofjerry Why does this homeless looking steelers fan hate #Bears fans? Guessing he thinks Mitch is cute and upset that most Bears fans know he's pure trash,['Bears'],0,0,"[User(username='VivaLaStool', id=2510879071, displayname='Viva La Stool', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jerrythekid21', id=1433201007610241033, displayname='Jersey Jerry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='friendofjerry', id=1485692176168370177, displayname='Friend Of Jerry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,homeless looking steelers fan hate fans guessing thinks mitch cute upset bears fans know hes pure trash,-0.25,-0.02857142857142859,-0.2785714285714286,False
244,1559236000681017344,2022-08-15 17:50:06+00:00,BernsyHolmes,"We discuss the latest on Roquan Smith's trade request from the #Bears now

https://t.co/rdRIBS35Xb
https://t.co/2CwoqblZvq https://t.co/uQvBQEHwtv",['Bears'],4,1,,,discuss latest roquan smiths trade request,0.0,0.5,0.5,True
245,1559235840039161858,2022-08-15 17:49:28+00:00,jacobinfante24,"A few weeks ago, Teven Jenkins was basically as good as gone from the #Bears. Him taking reps at guard is no issue.

It's not ideal to move the OT you traded up for in Round 2 to guard, but it could be WAY worse. Anything you can try to unlock Teven's potential is worth a shot.",['Bears'],534,11,,,weeks ago teven jenkins basically good gone taking reps guard issue ideal move ot traded round 2 guard could way worse anything try unlock tevens potential worth shot,0.6249,0.21666666666666667,0.8415666666666667,True
246,1559234570817572864,2022-08-15 17:44:25+00:00,StutterFreak,"👀
I forsee a 0.5% hike in interest rate on 22nd august. A potential trigger to bring correction in cyclicals especially cements and steel. However, no big danger currently lies to overall #KSE100 due to this.
#Bears #KSE100 https://t.co/4Yd60bTNHw","['KSE100', 'Bears', 'KSE100']",1,0,,,forsee 0 5 hike interest rate 22nd august potential trigger bring correction cyclicals especially cements steel however big danger currently lies overall due,-0.4939,-0.020833333333333332,-0.5147333333333334,False
248,1559233135144886273,2022-08-15 17:38:43+00:00,ChiCitySports23,Has Teven Jenkins found his spot on the #Bears offensive line? https://t.co/xnbamB3sNS,['Bears'],0,0,,,teven jenkins found spot offensive line,-0.4588,0.0,-0.4588,False
250,1559233099980050434,2022-08-15 17:38:34+00:00,ChrisMaltbyBD,"From what I’ve seen so far, OC Luke Getsy has this #Bears offense clicking like never before.

The past 5 days of practice I’ve been to have shown a lot, and the play design has been polished up. The team is having a lot of success both rushing and passing the ball.

#BearsCamp https://t.co/XaV3xDfiB4","['Bears', 'BearsCamp']",35,3,,"Coordinates(longitude=-88.089723, latitude=41.8152)",seen far oc luke getsy offense clicking like never past 5 days practice shown lot play design polished team lot success rushing passing ball,0.765,0.17500000000000002,0.9400000000000001,True
251,1559230105750323201,2022-08-15 17:26:40+00:00,ChrisMaltbyBD,"8/15 #BearsCamp Offensive Standouts (1/3): Teven Jenkins, OL

The #Bears tested out Jenkins today on the inside at the guard position, and even though he played with the second-team he looked great.

Did a real solid job picking off stunts and didn’t allow a pressure all day.","['BearsCamp', 'Bears']",204,5,,"Coordinates(longitude=-88.089723, latitude=41.8152)",8 15 offensive standouts 1 3 teven jenkins ol tested jenkins today inside guard position even though played second team looked great real solid job picking stunts allow pressure day,0.5859,0.26666666666666666,0.8525666666666667,True
252,1559229922840875011,2022-08-15 17:25:57+00:00,BearsNationCHI,"Kyler Gordon told media that he will be ready to play Thursday in the #Bears preseason matchup against the #Seahawks 

This will be the rookies first live snaps with the team after missing the game against KC due to injury.","['Bears', 'Seahawks']",535,13,,,kyler gordon told media ready play thursday preseason matchup rookies first live snaps team missing game kc due injury,-0.0258,-0.023106060606060602,-0.048906060606060606,False
254,1559229500478464000,2022-08-15 17:24:16+00:00,BernsyHolmes,".@BigAntHerron joins us now to break down the #Bears first preseason game against the #Chiefs 

https://t.co/rdRIBSkGOJ
https://t.co/2CwoqbDAmY https://t.co/uxVDIemyqS","['Bears', 'Chiefs']",5,3,"[User(username='BigAntHerron', id=270101176, displayname='Anthony Herron', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,joins us break first preseason game,0.0,-0.07500000000000001,-0.07500000000000001,False
255,1559229467733770240,2022-08-15 17:24:08+00:00,670TheScore,".@BernsyHolmes are joined by @BigAntHerron for a breakdown of the #Bears first preseason game against the #Chiefs now

https://t.co/6pC174BHJJ
https://t.co/bLM82jkarz https://t.co/mfVbNbqPMv","['Bears', 'Chiefs']",5,2,"[User(username='BernsyHolmes', id=138061211, displayname='Bernstein & Holmes Show', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BigAntHerron', id=270101176, displayname='Anthony Herron', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,joined breakdown first preseason game,0.0,-0.07500000000000001,-0.07500000000000001,False
256,1559229212535529472,2022-08-15 17:23:08+00:00,BearsNationCHI,Will the #Bears get more than 6 wins this season?,['Bears'],9,0,,,get 6 wins season,0.5719,0.3,0.8718999999999999,True
258,1559229196605558787,2022-08-15 17:23:04+00:00,Zack_Pearson,#Bears rookie Kyler Gordon says he will be ready to play for Thursday’s game at Seattle.,['Bears'],343,19,,,rookie kyler gordon says ready play thursday game seattle,0.5994,-0.1,0.49940000000000007,True
259,1559228949137616896,2022-08-15 17:22:05+00:00,HyFly6,"Another winning weekend 
3-1 NFLX

NFL 22-23
YTD 7-2 +2.5 U

NFL 21-22
YTD 51-36 +27 U

Early Preseason Week 2 Leans

Bears #DaBears 
Colts #ForTheShoe 
Rams #RamsHouse 
Ravens #RavensFlock 
Bills #BillsMafia 

GL - remember.5 units 

#moneymanagement
#GamblingTwitter","['DaBears', 'ForTheShoe', 'RamsHouse', 'RavensFlock', 'BillsMafia', 'moneymanagement', 'GamblingTwitter']",2,0,,,another winning weekend 3 1 nflx nfl 22 23 ytd 7 2 2 5 u nfl 21 22 ytd 51 36 27 u early preseason week 2 leans bears colts rams ravens bills gl remember 5 units,0.6908,0.3,0.9907999999999999,True
260,1559228930221117442,2022-08-15 17:22:00+00:00,BigAntHerron,The amount of time Teven Jenkins has missed early in his NFL career is probably a big factor in why we haven't seen this attempted before now. Tough to expect young guys to get comfortable quickly when they're bounced around. #Bears https://t.co/miOfJhSstV,['Bears'],9,2,,,amount time teven jenkins missed early nfl career probably big factor havent seen attempted tough expect young guys get comfortable quickly theyre bounced around,0.3549,0.09074074074074075,0.4456407407407407,True
263,1559227573565112321,2022-08-15 17:16:37+00:00,CassieCarlsonTV,"Trevor Siemian on Justin Fields vs. Chiefs:

""Liked how decisive he was. When he pulled the trigger he went. When he broke the pocket he went. I think those are encouraging things as a young player."" #Bears",['Bears'],4,1,,,trevor siemian justin fields vs chiefs liked decisive pulled trigger went broke pocket went think encouraging things young player,0.6486,0.35,0.9985999999999999,True
264,1559227546683727873,2022-08-15 17:16:30+00:00,AdamHoge,It seemed like it was time to get a look at either Teven Jenkins or Larry Borom at RG. Jenkins is getting that opportunity this week. That appears to be his best path to cracking the starting 5. We'll see how it goes. #Bears,['Bears'],311,15,,,seemed like time get look either teven jenkins larry borom rg jenkins getting opportunity week appears best path cracking starting 5 well see goes,0.891,0.5,1.391,True
265,1559227188582432768,2022-08-15 17:15:05+00:00,BearsViews,Chicago Bears Live Press Conference #BearsFootball #BearsTalk #DaBears #BearDown #BearsFans https://t.co/jGi7OAKB1J,"['BearsFootball', 'BearsTalk', 'DaBears', 'BearDown', 'BearsFans']",0,0,,,chicago bears live press conference,0.0,0.13636363636363635,0.13636363636363635,True
266,1559226968129867776,2022-08-15 17:14:12+00:00,dandalyonsports,"Just entertaining myself. Sid Luckman, the #Bears' HOF QB, had a Chrysler dealership at 3651 W. Ogden Ave. in Chicago -- which is now a dirt parking lot next to Eddy's Food Mart. But never mind that. What does it say on that van parked there? ""Bad Boyz/Bad Toyz Van Club."" 😂 https://t.co/NygBH4Cj2m",['Bears'],0,0,,,entertaining sid luckman hof qb chrysler dealership 3651 w ogden ave chicago dirt parking lot next eddys food mart never mind say van parked bad boyz bad toyz van club,-0.7579,-0.22499999999999992,-0.9828999999999999,False
269,1559226011241390081,2022-08-15 17:10:24+00:00,CassieCarlsonTV,"Trevor Siemian on the communication w/ Justin Fields &amp; Nathan Peterman on the sidelines: 

""I think it's like our meeting room transferred over into our corner of the bench... Couple of stupid jokes between the slides we share."" #Bears",['Bears'],1,2,,,trevor siemian communication w justin fields amp nathan peterman sidelines think like meeting room transferred corner bench couple stupid jokes slides share,0.3182,-0.7999999999999999,-0.48179999999999995,False
